"Rooms","Price","Distance","Bedroom2","Bathroom","Car","Landsize","Lattitude","Longtitude","Propertycount","Suburb","Type","Method","SellerG","CouncilArea","Regionname","Year","month"
-0.981427232834035,-0.141846642029881,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,0.0131767055012904,-1.19477010492621,0.0546964491830852,0.713606090818976,42,3,1,144,3,6,1,11
0.0648737423493683,0.624603819972876,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0534787810671923,-1.07364947047795,-0.0434601681883107,0.713606090818976,42,2,1,33,3,6,1,11
-0.981427232834035,-0.897347811718312,0.180997383404314,-0.947000305473052,0.673341875254257,-1.67640515160481,-0.110862639804721,-1.46350651260827,0.0498848502924431,0.713606090818976,42,1,2,100,3,6,1,10
-0.981427232834035,-0.587639257684545,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.42944133416973,-0.0588572846386935,0.713606090818976,42,3,1,220,3,6,1,10
0.0648737423493683,2.07147459008012,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,0.06930764155896,-1.42944133416973,-0.0405732088537613,0.713606090818976,42,1,2,144,3,6,1,9
-0.981427232834035,-0.759699565481082,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.26794715490538,-0.0367239297413024,0.713606090818976,42,3,2,111,3,6,1,9
0.0648737423493683,0.898336127831003,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.139930445977442,-1.3650959971191,-0.0550080055262346,0.713606090818976,42,1,2,170,3,6,1,9
2.15747569271617,0.76146997390194,0.180997383404314,2.15884355581918,0.673341875254257,0.405988125619525,0.0242024250840469,-1.47864659191436,0.0883776414184003,0.713606090818976,42,1,1,33,3,6,1,9
0.0648737423493683,1.52400997436387,0.180997383404314,0.0882809816243597,2.11903083429818,0.405988125619525,-0.0401978006606901,-1.13294811442658,-0.0492340868571359,0.713606090818976,42,1,1,96,3,6,1,12
1.11117471753277,3.2915385908192,0.180997383404314,1.12356226872177,2.11903083429818,4.57077468006819,-0.0261650666462727,-1.40546954193519,0.0951138798654086,0.713606090818976,42,1,2,96,3,6,1,12
-0.981427232834035,-0.180951257438184,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.048968259419701,-1.4925249979449,0.0903022809747665,0.713606090818976,42,2,2,100,3,6,1,12
1.11117471753277,3.5105244371057,0.180997383404314,1.12356226872177,2.11903083429818,0.405988125619525,0.0214459951883578,-1.10014460926349,0.0190906173914039,0.713606090818976,42,1,2,33,3,6,1,12
1.11117471753277,2.69714843661298,0.180997383404314,1.12356226872177,2.11903083429818,1.44718476423169,0.00941793746171429,-1.2200035704363,-0.0242137726251953,0.713606090818976,42,1,1,220,3,6,1,12
0.0648737423493683,0.82325526624706,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0577387181787119,-1.50892675052645,0.0017688613846548,0.713606090818976,42,3,2,220,3,6,1,12
-0.981427232834035,0.350871512114749,0.180997383404314,-0.947000305473052,0.673341875254257,0.405988125619525,-0.139930445977442,-1.16070492648767,-0.0713674417548006,0.713606090818976,42,3,1,87,3,6,2,2
-0.981427232834035,0.0380345888483175,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.139930445977442,-1.31084404627247,-0.00208041772780416,0.713606090818976,42,3,2,33,3,6,1,11
0.0648737423493683,0.898336127831003,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0512235202434466,-1.03958429203932,0.0623950074082766,0.713606090818976,42,1,2,100,3,6,1,11
-0.981427232834035,0.0411629580809818,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.0602445635384292,-1.15944325321212,0.0566210887394515,0.713606090818976,42,1,2,96,3,6,1,11
-0.981427232834035,-0.783162334726065,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.26794715490538,-0.0367239297413024,0.713606090818976,42,3,2,33,3,6,1,11
-0.981427232834035,0.773201358524431,0.180997383404314,-0.947000305473052,-0.772347083789666,-1.67640515160481,-0.0517246893153901,-1.33986253160901,0.0556587689612683,0.713606090818976,42,1,2,33,3,6,1,11
0.0648737423493683,0.524496004527618,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.139930445977442,-1.32724579885401,0.0498848502924431,0.713606090818976,42,2,2,33,3,6,1,11
2.15747569271617,5.66909920764408,0.180997383404314,2.15884355581918,2.11903083429818,0.405988125619525,0.128946761120234,-1.3726660367721,-0.0396108890758517,0.713606090818976,42,1,5,100,3,6,1,11
0.0648737423493683,1.10950105103584,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0386942934448597,-1.43322635399628,0.0421862920669782,0.713606090818976,42,1,4,33,3,6,1,11
-0.981427232834035,0.741917666197788,0.180997383404314,-0.947000305473052,0.673341875254257,0.405988125619525,-0.0386942934448597,-1.27677886783393,0.065281966742826,0.713606090818976,42,1,5,33,3,6,1,11
0.0648737423493683,1.25027766650574,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.071019698585214,-1.33860085833356,-0.0271007319597447,0.713606090818976,42,1,2,100,3,6,1,8
1.11117471753277,2.07147459008012,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0204436570444708,-1.04463098514141,-0.0328746506285699,0.713606090818976,42,1,2,100,3,6,1,8
0.0648737423493683,0.297689235159455,0.180997383404314,0.0882809816243597,-0.772347083789666,0.405988125619525,-0.0705185295132706,-1.48369328501636,-0.0405732088537613,0.713606090818976,42,3,2,100,3,6,1,8
0.0648737423493683,-0.390551996026693,0.180997383404314,0.0882809816243597,-0.772347083789666,0.405988125619525,-0.110110886196805,-1.0925745696105,0.0402616525108855,0.713606090818976,42,3,2,24,3,6,1,5
2.15747569271617,2.58765551346973,0.180997383404314,2.15884355581918,2.11903083429818,0.405988125619525,0.0843427137172644,-1.40294619538419,0.0729805249680174,0.713606090818976,42,1,2,83,3,6,1,5
-0.981427232834035,-0.274802334418114,0.180997383404314,-0.947000305473052,0.673341875254257,-0.635208512992642,-0.110361470732777,-1.32219910575201,-0.0367239297413024,0.713606090818976,42,3,2,170,3,6,1,5
0.0648737423493683,1.38636172812664,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0589916408585705,-1.40799288848619,0.0421862920669782,0.713606090818976,42,2,2,144,3,6,1,5
1.11117471753277,3.4728088176367,0.180997383404314,1.12356226872177,2.11903083429818,0.405988125619525,0.00164981684659037,-1.11402301529404,0.0373746931763361,0.713606090818976,42,1,2,100,3,6,1,10
-2.02772820801744,-1.0959992579925,0.180997383404314,-1.98228159257046,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.37392771004765,-0.0213268132909195,0.713606090818976,42,3,2,96,3,6,1,10
-0.981427232834035,-0.500044919169944,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.28687225403793,-0.0415355286319444,0.713606090818976,42,3,2,33,3,6,1,10
-0.981427232834035,-0.431220796051329,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.107103871765145,-1.3524792643641,0.0479602107360769,0.713606090818976,42,3,5,96,3,6,1,4
2.15747569271617,1.60221920518047,0.180997383404314,2.15884355581918,5.01040875238603,0.405988125619525,-0.00160778212104224,-1.16070492648767,0.0171659778353112,0.713606090818976,42,1,1,100,3,6,1,4
0.0648737423493683,0.66370843538118,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0291720810779336,-1.34490922471101,0.0306384547293278,0.713606090818976,42,1,2,170,3,6,1,7
-0.981427232834035,-0.266199319028287,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.10935913258889,-1.3827594229761,-0.00977897595299559,0.713606090818976,42,3,2,33,3,6,1,7
0.0648737423493683,2.03236997467182,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,-0.00286070480090093,-1.48747830484291,0.0787544436368426,0.713606090818976,42,1,2,91,3,6,1,9
0.0648737423493683,1.8759515130386,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0499705975635879,-1.10140628253904,0.0672066062989187,0.713606090818976,42,1,2,144,3,6,1,9
0.0648737423493683,0.483827204502982,0.180997383404314,0.0882809816243597,-0.772347083789666,0.405988125619525,-0.0331814336534814,-1.46602985915936,0.0893399611965834,0.713606090818976,42,1,2,33,3,6,1,9
-0.981427232834035,0.821691081630728,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.0447083223081814,-1.3550026109151,-0.0251760924033785,0.713606090818976,42,1,2,220,3,6,1,9
0.0648737423493683,1.4770844358739,0.180997383404314,2.15884355581918,6.45609771142995,0.405988125619525,0.0317199611631991,-1.50388005742445,0.032563094285694,0.713606090818976,42,1,2,170,3,6,1,9
0.0648737423493683,1.07352480486021,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0188981151030923,-1.2401903428443,0.107624036981516,0.713606090818976,42,2,2,33,3,6,1,9
0.0648737423493683,2.14968382089673,0.180997383404314,0.0882809816243597,2.11903083429818,0.405988125619525,-0.019148699639064,-1.29696564024193,0.0402616525108855,0.713606090818976,42,1,2,170,3,6,2,3
-0.981427232834035,-0.340498088304064,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.113117900628466,-1.0925745696105,0.0287138151729616,0.713606090818976,42,3,2,144,3,6,2,3
0.0648737423493683,0.549522958388933,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.0614974862182879,-1.40546954193519,0.0460355711797107,0.713606090818976,42,2,2,144,3,6,2,3
0.0648737423493683,2.25526628249915,0.180997383404314,0.0882809816243597,2.11903083429818,0.405988125619525,-0.0619986552902314,-1.33229249195601,0.0546964491830852,0.713606090818976,42,2,4,144,3,6,2,3
1.11117471753277,2.69714843661298,0.180997383404314,1.12356226872177,0.673341875254257,2.48838140284386,0.00265215499047733,-1.09762126271249,0.0566210887394515,0.713606090818976,42,1,2,24,3,6,2,3
2.15747569271617,4.10491459131192,0.180997383404314,1.12356226872177,2.11903083429818,2.48838140284386,0.253988444570132,-1.43953472037373,-0.00785433639662936,0.713606090818976,42,1,5,121,3,6,1,6
0.0648737423493683,0.522931819911286,0.180997383404314,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0459612449880401,-1.36635767039456,-0.00304273750598728,0.713606090818976,42,1,2,33,3,6,1,11
1.11117471753277,2.18878843630503,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0116731982854599,-1.34743257126201,0.107624036981516,0.713606090818976,42,1,5,144,3,6,1,11
1.11117471753277,2.54072997497977,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0434974343538708,-1.12916309460004,0.000806541606471684,0.713606090818976,42,1,4,170,3,6,1,11
0.0648737423493683,-0.110562949703237,0.180997383404314,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.25911544197684,0.0508471700703527,0.713606090818976,42,3,4,96,3,6,1,11
1.11117471753277,4.41775151457836,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0710617333107622,-1.43196468072073,0.0874153216402172,0.713606090818976,42,1,2,170,3,6,1,5
-0.981427232834035,-0.728415873154439,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.34238587816001,0.0585457282955442,0.713606090818976,42,3,2,220,3,6,1,5
0.0648737423493683,-0.306086026744757,0.180997383404314,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.105349780013342,-1.0950979161615,0.00465582071920415,0.713606090818976,42,3,2,96,3,6,1,5
-0.981427232834035,-0.529764426880255,0.180997383404314,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.113368485164438,-1.34617089798656,-0.0155528946220943,0.713606090818976,42,3,2,170,3,6,1,5
-0.981427232834035,0.713762343103809,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.0369402016930575,-1.26542380835438,0.0845283623056678,0.713606090818976,42,1,2,100,3,6,1,8
0.0648737423493683,0.272662281298141,0.180997383404314,0.0882809816243597,0.673341875254257,-1.67640515160481,-0.139930445977442,-1.45972149278182,-0.0232514528472857,0.713606090818976,42,3,2,144,3,6,1,8
0.0648737423493683,-0.376474334479704,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.139930445977442,-1.25911544197684,0.0508471700703527,0.713606090818976,42,3,1,144,3,6,1,8
0.0648737423493683,1.94633982077355,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,0.00766384570991212,-1.46476818588382,0.0787544436368426,0.713606090818976,42,1,2,170,3,6,1,9
1.11117471753277,1.44580074354726,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,-0.0219051295347531,-1.0900512230595,0.081641402971392,0.713606090818976,42,1,2,144,3,6,2,2
-0.981427232834035,0.241378588971498,0.180997383404314,-0.947000305473052,0.673341875254257,0.405988125619525,-0.0895629542471227,-1.20864851095676,0.00658046027557039,0.713606090818976,42,2,2,100,3,6,2,2
0.0648737423493683,2.03236997467182,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0221557140707249,-1.33733918505801,-0.0213268132909195,0.713606090818976,42,1,2,33,3,6,2,2
-0.981427232834035,-0.0605090419806084,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.108607378980975,-1.24397536267084,0.0951138798654086,0.713606090818976,42,2,2,33,3,6,2,2
1.11117471753277,3.08819459069602,0.180997383404314,1.12356226872177,3.5647197933421,0.405988125619525,0.00490741581422299,-1.13168644115104,0.0537341294049021,0.713606090818976,42,1,4,33,3,6,2,2
1.11117471753277,0.86705243550436,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,-0.031677926437651,-1.43322635399628,0.0672066062989187,0.713606090818976,42,2,4,24,3,6,2,2
-0.981427232834035,0.978109543263944,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.139930445977442,-1.29444229369093,0.0854906820838509,0.713606090818976,42,1,2,33,3,6,2,2
-0.981427232834035,-0.493788180704616,0.180997383404314,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.139930445977442,-1.32219910575201,0.0749051645241102,0.713606090818976,42,3,1,100,3,6,2,2
1.11117471753277,2.44687889799984,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0725652405265926,-1.44079639364927,0.0864530018620341,0.713606090818976,42,1,2,100,3,6,1,7
-0.981427232834035,-0.353011565234722,0.180997383404314,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.29191894713993,0.0248645360605026,0.713606090818976,42,3,1,33,3,6,1,11
-2.02772820801744,-0.633000611558178,0.180997383404314,-1.98228159257046,-0.772347083789666,-0.635208512992642,-0.122389528459421,-1.39032946262919,0.04892253051426,0.713606090818976,42,3,2,33,3,6,1,11
1.11117471753277,1.8368468976303,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,-0.0822960027039423,-1.44458141347573,0.0999254787560507,0.713606090818976,42,2,4,144,3,6,1,11
0.0648737423493683,2.8535668982462,0.180997383404314,0.0882809816243597,-0.772347083789666,-0.635208512992642,0.0252047632279339,-1.3852827695271,0.000806541606471684,0.713606090818976,42,1,2,170,3,6,1,11
0.0648737423493683,0.851410589341039,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0820454181679706,-1.29822731351747,0.000806541606471684,0.713606090818976,42,3,2,33,3,6,1,11
0.0648737423493683,3.8702868988621,0.180997383404314,0.0882809816243597,0.673341875254257,-1.67640515160481,0.112408181746099,-1.26794715490538,0.0277514953947785,0.713606090818976,42,1,2,170,3,6,1,11
1.11117471753277,2.61893920579638,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.0322211302351426,-1.19603177820176,-0.0319123308506603,0.713606090818976,42,1,2,170,3,6,1,5
2.15747569271617,4.18468800674486,0.180997383404314,0.0882809816243597,2.11903083429818,0.405988125619525,0.00641092303005342,-1.41051623503719,0.0133166987225787,0.713606090818976,42,1,2,144,3,6,1,5
0.0648737423493683,0.546394589156268,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0158911006714314,-1.20738683768121,0.112435635872158,0.713606090818976,42,2,2,100,3,6,1,5
1.11117471753277,2.07929551316178,0.180997383404314,1.12356226872177,-0.772347083789666,0.405988125619525,0.0342258065229165,-1.47612324536336,0.0162036580571281,0.713606090818976,42,1,2,220,3,6,1,5
0.0648737423493683,0.432991204472187,0.180997383404314,-0.947000305473052,0.673341875254257,-0.635208512992642,-0.0697667759053553,-1.27173217473184,-0.0598196044168767,0.713606090818976,42,3,2,96,3,6,1,8
0.0648737423493683,1.49272628203722,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,-0.0482165058117858,-1.38906778935364,-0.0521210461916852,0.713606090818976,42,1,2,170,3,6,1,8
2.15747569271617,3.17422474459429,0.180997383404314,1.12356226872177,0.673341875254257,0.405988125619525,0.121930394113025,-1.40420786865964,0.0575834085176346,0.713606090818976,42,1,2,144,3,6,1,8
0.0648737423493683,0.149091696607901,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0700173604413271,-1.14808819373258,-0.0232514528472857,0.713606090818976,42,1,2,170,3,6,1,8
-0.981427232834035,0.507289973747964,0.180997383404314,-0.947000305473052,0.673341875254257,-0.635208512992642,-0.0730243748729879,-1.34617089798656,-0.0184398539563701,0.713606090818976,42,2,2,220,3,6,1,8
0.0648737423493683,0.820126897014396,0.180997383404314,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0732749594089597,-1.44962810657782,0.0729805249680174,0.713606090818976,42,1,5,220,3,6,1,7
1.11117471753277,0.66370843538118,0.180997383404314,0.0882809816243597,0.673341875254257,-0.635208512992642,-0.00235953572895745,-0.980285648090691,0.0287138151729616,0.713606090818976,42,1,5,100,3,6,1,7
1.11117471753277,1.35194966656733,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.0309682075552839,-1.40420786865964,0.163438584114222,-0.11794170016974,43,1,2,96,3,6,1,9
1.11117471753277,1.21117305109743,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.0146802127171208,-1.38149774970064,0.113397955650341,-0.11794170016974,43,1,2,170,3,6,1,9
0.0648737423493683,-0.227876795928149,0.0958000015453681,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0574881336427401,-1.54551527551599,0.255821282816793,-0.11794170016974,43,1,4,144,3,6,1,9
1.11117471753277,0.36651335827807,0.0958000015453681,1.12356226872177,2.11903083429818,0.405988125619525,0.0149307972530926,-1.3499559178131,0.256783602594702,-0.11794170016974,43,1,1,96,3,6,1,12
-0.981427232834035,0.272662281298141,0.0958000015453681,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.0289214965419618,-1.2427136893953,0.26640680037626,-0.11794170016974,43,1,4,96,3,6,1,12
1.11117471753277,2.23414979017867,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.02896353126751,-1.17332165924267,0.166325543448498,-0.11794170016974,43,1,2,144,3,6,1,12
-0.981427232834035,-0.587639257684545,0.0958000015453681,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.139930445977442,-1.39159113590464,0.110510996315791,-0.11794170016974,43,3,1,96,3,6,1,12
-0.981427232834035,-0.509430026867937,0.0958000015453681,-0.947000305473052,-0.772347083789666,1.44718476423169,-0.0635021625060619,-1.54677694879153,0.327995266178065,-0.11794170016974,43,3,4,33,3,6,1,12
0.0648737423493683,0.354781973655579,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0419518924124923,-1.37140436349665,0.133606670991366,-0.11794170016974,43,2,2,33,3,6,2,3
-0.981427232834035,0.577678281482911,0.0958000015453681,-0.947000305473052,-0.772347083789666,-0.635208512992642,0.0226989178682165,-1.33860085833356,0.182684979677064,-0.11794170016974,43,1,2,24,3,6,2,3
-0.981427232834035,-0.149667565111541,0.0958000015453681,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0780360655924227,-1.3600493040171,0.177873380786422,-0.11794170016974,43,1,2,100,3,6,1,6
1.11117471753277,0.655887512299519,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.00966852199768603,-1.37140436349665,0.228876329028486,-0.11794170016974,43,1,2,170,3,6,1,6
1.11117471753277,1.17206843568913,0.0958000015453681,1.12356226872177,2.11903083429818,0.405988125619525,0.00891676838977082,-1.18215337217121,0.159589305001489,-0.11794170016974,43,1,1,33,3,6,1,6
2.15747569271617,0.976545358647611,0.0958000015453681,1.12356226872177,0.673341875254257,-0.635208512992642,0.109150582778467,-1.38149774970064,0.225989369693936,-0.11794170016974,43,1,5,144,3,6,1,6
2.15747569271617,0.507289973747964,0.0958000015453681,1.12356226872177,2.11903083429818,2.48838140284386,0.0665512116632709,-1.26037711525239,0.281803916826643,-0.11794170016974,43,1,5,33,3,6,1,6
0.0648737423493683,-0.00107002655998644,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0617480707542597,-1.37140436349665,0.269293759710809,-0.11794170016974,43,1,1,96,10,6,1,6
0.0648737423493683,1.22681489726076,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,0.0319705456991708,-1.44962810657782,0.166325543448498,-0.11794170016974,43,1,2,144,3,6,1,8
0.0648737423493683,0.66370843538118,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0609963171463445,-1.39663782900664,0.213479212578103,-0.11794170016974,43,1,2,170,3,6,1,8
0.0648737423493683,-0.321727872908079,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.100338089293908,-1.48747830484291,0.316447428840141,-0.11794170016974,43,2,2,96,3,6,1,8
1.11117471753277,1.44580074354726,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.0322211302351426,-1.29318062041547,0.135531310547732,-0.11794170016974,43,1,1,33,3,6,1,5
0.0648737423493683,0.507289973747964,0.0958000015453681,0.0882809816243597,-0.772347083789666,1.44718476423169,0.0136778745732339,-1.36888101694565,0.183647299455247,-0.11794170016974,43,1,5,144,3,6,1,5
0.0648737423493683,0.350871512114749,0.0958000015453681,0.0882809816243597,0.673341875254257,1.44718476423169,0.0151813817890643,-1.48621663156736,0.302974951946124,-0.11794170016974,43,1,5,144,3,6,1,5
2.15747569271617,0.820126897014396,0.0958000015453681,2.15884355581918,0.673341875254257,0.405988125619525,0.0144296281811491,-1.25154540232384,0.258708242151068,-0.11794170016974,43,1,1,220,3,6,1,5
-0.981427232834035,1.10168012795418,0.0958000015453681,1.12356226872177,2.11903083429818,0.405988125619525,0.0191907343646121,-1.40420786865964,0.144192188551107,-0.11794170016974,43,1,4,33,3,6,1,5
2.15747569271617,0.194453050481533,0.0958000015453681,2.15884355581918,0.673341875254257,3.52957804145603,0.0542725694006556,-1.54930029534253,0.31933438817469,-0.11794170016974,43,1,5,96,3,6,1,5
-0.981427232834035,-0.470325411459633,0.0958000015453681,-0.947000305473052,-0.772347083789666,-0.635208512992642,-0.111864977948608,-1.53163686948545,0.31933438817469,-0.11794170016974,43,3,2,33,3,6,1,11
0.0648737423493683,0.632424743054537,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,0.03472697559486,-1.48495495829191,0.309711190393133,-0.11794170016974,43,1,2,96,3,6,1,11
2.15747569271617,2.8535668982462,0.0958000015453681,2.15884355581918,3.5647197933421,0.405988125619525,0.0204436570444708,-1.49883336432236,0.137455950104098,-0.11794170016974,43,1,1,33,3,6,1,10
0.0648737423493683,0.804485050851074,0.0958000015453681,0.0882809816243597,2.11903083429818,0.405988125619525,-0.0193992841750357,-1.53668356258745,0.236574887253677,-0.11794170016974,43,1,2,144,3,6,1,10
1.11117471753277,2.75971582126627,0.0958000015453681,2.15884355581918,0.673341875254257,0.405988125619525,0.110403505458325,-1.31589073937447,0.227914009250303,-0.11794170016974,43,1,2,100,3,6,1,9
0.0648737423493683,0.788843204687753,0.0958000015453681,1.12356226872177,0.673341875254257,0.405988125619525,0.00966852199768603,-1.2528070755993,0.239461846588227,-0.11794170016974,43,1,2,144,3,6,1,9
1.11117471753277,0.0380345888483175,0.0958000015453681,1.12356226872177,2.11903083429818,0.405988125619525,-0.0642539161139771,-1.54551527551599,0.328957585956248,-0.11794170016974,43,2,5,83,3,6,1,9
-0.981427232834035,-0.118383872784898,0.0958000015453681,-0.947000305473052,-0.772347083789666,0.405988125619525,0.00139923231061864,-1.32598412557847,0.275067678379634,-0.11794170016974,43,1,1,24,10,6,1,9
2.15747569271617,2.22789305171334,0.0958000015453681,2.15884355581918,2.11903083429818,0.405988125619525,0.0189401498286404,-1.30453567989493,0.171137142339413,-0.11794170016974,43,1,5,100,3,6,1,12
1.11117471753277,0.976545358647611,0.0958000015453681,1.12356226872177,2.11903083429818,2.48838140284386,0.0374834054905491,-1.52280515655699,0.190383537902255,-0.11794170016974,43,1,1,33,3,6,1,12
0.0648737423493683,0.515110896829625,0.0958000015453681,0.0882809816243597,-0.772347083789666,-0.635208512992642,-0.0171440233512901,-1.17584500579367,0.139380589660464,-0.11794170016974,43,1,2,33,3,6,1,12
0.0648737423493683,0.335229665951427,0.0958000015453681,0.0882809816243597,-0.772347083789666,0.405988125619525,0.0257059322998774,-1.20234014457921,0.124945792987991,-0.11794170016974,43,1,2,87,3,6,1,12
2.15747569271617,3.33377157546017,0.0958000015453681,2.15884355581918,5.01040875238603,1.44718476423169,0.251232014674443,-1.27425552128293,0.281803916826643,-0.11794170016974,43,1,2,96,3,6,1,12
0.0648737423493683,-0.306086026744757,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0637527470420336,-1.53416021603645,0.350128621075456,-0.11794170016974,43,3,2,33,3,6,2,2
1.11117471753277,1.32066597424069,0.0958000015453681,1.12356226872177,-0.772347083789666,-0.635208512992642,0.110654089994297,-1.53668356258745,0.202893695018362,-0.11794170016974,43,1,2,170,3,6,2,2
0.0648737423493683,0.352435696731081,0.0958000015453681,0.0882809816243597,0.673341875254257,0.405988125619525,-0.0394460470527749,-1.22378859026275,0.21251689279992,-0.11794170016974,43,1,4,33,3,6,1,11
1.11117471753277,2.33738597485659,0.0958000015453681,1.12356226872177,2.11903083429818,0.405988125619525,0.0850944673251796,-1.3676193436701,0.129757391878907,-0.11794170016974,43,2,2,83,3,6,1,11
2.15747569271617,2.30610228252994,0.0958000015453681,2.15884355581918,2.11903083429818,0.405988125619525,0.0893544044366991,-1.43701137382273,0.146116828107473,-0.11794170016974,43,1,2,33,3,6,1,11
2.15747569271617,1.31284505115903,0.0958000015453681,2.15884355581918,0.673341875254257,-1.67640515160481,0.0216965797243295,-1.36635767039456,0.157664665445123,-0.11794170016974,43,1,2,33,3,6,1,8
1.11117471753277,0.898336127831003,0.0958000015453681,2.15884355581918,2.11903083429818,0.405988125619525,0.00991910653365777,-1.2401903428443,0.284690876161192,-0.11794170016974,43,1,3,96,3,6,1,8
1.11117471753277,0.710633973871145,0.0958000015453681,-0.947000305473052,0.673341875254257,-0.635208512992642,0.0111720292135165,-1.38149774970064,0.114360275428524,-0.11794170016974,43,1,2,220,3,6,1,5
-0.981427232834035,-0.423399872969669,0.0958000015453681,-0.947000305473052,-0.772347083789666,0.405988125619525,-0.0529776119952488,-1.31841408592547,0.203856014796545,-0.11794170016974,43,1,1,100,3,6,1,5
1.11117471753277,1.52400997436387,0.0958000015453681,1.12356226872177,0.673341875254257,2.48838140284386,0.0299658694113969,-1.46729153243482,0.159589305001489,-0.11794170016974,43,1,4,144,3,6,1,10
